199 ; 49.72 ; 199 ; -8.77 ; 
200 ; 49.41 ; 200 ; -9.59 ; 
201 ; 50.17 ; 201 ; -8.99 ; 
202 ; 49.87 ; 202 ; -10.65 ; 
203 ; 49.64 ; 203 ; -10.2 ; 
204 ; 49.59 ; 204 ; -9.33 ; 
205 ; 49.32 ; 205 ; -9.8 ; 
206 ; 50.08 ; 206 ; -8.95 ; 
207 ; 50.33 ; 207 ; -8.85 ; 
208 ; 50.18 ; 208 ; -8.92 ; 
209 ; 49.53 ; 209 ; -8.9 ; 
210 ; 50.56 ; 210 ; -9.61 ; 
211 ; 50.27 ; 211 ; -8.62 ; 
212 ; 49.73 ; 212 ; -9.07 ; 
213 ; 50.1 ; 213 ; -8.84 ; 
214 ; 50.3 ; 214 ; -8.85 ; 
215 ; 49.71 ; 215 ; -9.76 ; 
216 ; 49.87 ; 216 ; -9.51 ; 
217 ; 50.34 ; 217 ; -9.93 ; 
218 ; 49.87 ; 218 ; -9.06 ; 
219 ; 49.65 ; 219 ; -9.45 ; 
220 ; 49.64 ; 220 ; -10.04 ; 
221 ; 50.0 ; 221 ; -9.88 ; 
222 ; 50.26 ; 222 ; -9.48 ; 
223 ; 49.81 ; 223 ; -8.81 ; 
224 ; 49.73 ; 224 ; -9.85 ; 
225 ; 50.15 ; 225 ; -9.32 ; 
226 ; 50.45 ; 226 ; -8.76 ; 
227 ; 50.59 ; 227 ; -8.97 ; 
228 ; 50.28 ; 228 ; -8.96 ; 
229 ; 50.44 ; 229 ; -10.19 ; 
230 ; 49.83 ; 230 ; -10.66 ; 
231 ; 50.53 ; 231 ; -9.32 ; 
232 ; 49.51 ; 232 ; -9.29 ; 
233 ; 49.88 ; 233 ; -9.57 ; 
234 ; 49.63 ; 234 ; -8.54 ; 
235 ; 50.19 ; 235 ; -9.3 ; 
236 ; 50.08 ; 236 ; -9.3 ; 
237 ; 49.3 ; 237 ; -8.97 ; 
238 ; 50.02 ; 238 ; -9.88 ; 
239 ; 49.25 ; 239 ; -9.7 ; 
240 ; 49.5 ; 240 ; -8.79 ; 
241 ; 48.74 ; 241 ; -11.88 ; 
242 ; 49.7 ; 242 ; -10.19 ; 
243 ; 49.98 ; 243 ; -8.59 ; 
244 ; 49.92 ; 244 ; -9.17 ; 
245 ; 50.29 ; 245 ; -9.22 ; 
246 ; 49.96 ; 246 ; -10.38 ; 
247 ; 49.24 ; 247 ; -9.52 ; 
248 ; 49.75 ; 248 ; -10.81 ; 
249 ; 49.83 ; 249 ; 170.55 ; 
250 ; 50.14 ; 250 ; -9.4 ; 
251 ; 50.05 ; 251 ; -9.13 ; 
252 ; 49.26 ; 252 ; -10.18 ; 
253 ; 50.61 ; 253 ; -9.08 ; 
254 ; 49.52 ; 254 ; -10.29 ; 
255 ; 50.39 ; 255 ; -9.23 ; 
256 ; 49.93 ; 256 ; -9.35 ; 
257 ; 49.37 ; 257 ; -9.39 ; 
258 ; 49.71 ; 258 ; -10.58 ; 
259 ; 50.24 ; 259 ; -8.83 ; 
260 ; 50.12 ; 260 ; -9.72 ; 
261 ; 50.18 ; 261 ; -9.57 ; 
262 ; 50.19 ; 262 ; -8.83 ; 
263 ; 49.83 ; 263 ; -9.2 ; 
264 ; 50.3 ; 264 ; -9.57 ; 
265 ; 49.69 ; 265 ; -9.7 ; 
266 ; 50.63 ; 266 ; -9.16 ; 
267 ; 49.99 ; 267 ; -8.22 ; 
268 ; 49.91 ; 268 ; -9.14 ; 
269 ; 50.32 ; 269 ; -9.11 ; 
270 ; 49.53 ; 270 ; -8.95 ; 
271 ; 49.8 ; 271 ; -10.57 ; 
272 ; 50.02 ; 272 ; -9.54 ; 
273 ; 49.82 ; 273 ; -9.65 ; 
274 ; 50.14 ; 274 ; 170.47 ; 
275 ; 50.13 ; 275 ; -9.24 ; 
276 ; 49.71 ; 276 ; -8.72 ; 
277 ; 50.1 ; 277 ; -11.08 ; 
278 ; 49.27 ; 278 ; -9.12 ; 
279 ; 50.0 ; 279 ; -10.22 ; 
280 ; 49.81 ; 280 ; -9.71 ; 
281 ; 49.97 ; 281 ; 169.56 ; 
282 ; 50.15 ; 282 ; -9.89 ; 
283 ; 49.91 ; 283 ; -9.92 ; 
284 ; 49.43 ; 284 ; -9.61 ; 
285 ; 50.06 ; 285 ; -10.02 ; 
286 ; 49.47 ; 286 ; 170.65 ; 
287 ; 49.91 ; 287 ; -9.28 ; 
288 ; 49.71 ; 288 ; 169.49 ; 
289 ; 49.45 ; 289 ; -10.43 ; 
290 ; 49.85 ; 290 ; -10.3 ; 
291 ; 49.6 ; 291 ; -8.46 ; 
292 ; 50.23 ; 292 ; -10.19 ; 
293 ; 49.53 ; 293 ; -8.73 ; 
294 ; 49.6 ; 294 ; -9.57 ; 
295 ; 49.79 ; 295 ; -9.71 ; 
296 ; 49.9 ; 296 ; -9.36 ; 
297 ; 49.56 ; 297 ; -8.62 ; 
298 ; 49.94 ; 298 ; -8.74 ; 
299 ; 50.18 ; 299 ; -9.09 ; 
300 ; 50.01 ; 300 ; -9.56 ; 
301 ; 49.94 ; 301 ; -10.06 ; 
302 ; 49.85 ; 302 ; -9.23 ; 
303 ; 49.59 ; 303 ; -9.1 ; 
304 ; 49.55 ; 304 ; -9.9 ; 
305 ; 50.24 ; 305 ; -9.29 ; 
306 ; 50.06 ; 306 ; -10.17 ; 
307 ; 49.92 ; 307 ; -9.42 ; 
308 ; 50.08 ; 308 ; -9.9 ; 
309 ; 50.23 ; 309 ; -9.51 ; 
310 ; 49.68 ; 310 ; -10.52 ; 
311 ; 50.09 ; 311 ; -9.58 ; 
312 ; 50.36 ; 312 ; -9.41 ; 
313 ; 49.11 ; 313 ; -9.08 ; 
314 ; 49.47 ; 314 ; -9.08 ; 
315 ; 49.75 ; 315 ; -10.04 ; 
316 ; 49.36 ; 316 ; 170.46 ; 
317 ; 50.17 ; 317 ; -9.57 ; 
318 ; 49.38 ; 318 ; -10.25 ; 
319 ; 49.6 ; 319 ; -9.32 ; 
320 ; 49.87 ; 320 ; -9.76 ; 
321 ; 49.67 ; 321 ; -10.43 ; 
322 ; 49.76 ; 322 ; -9.79 ; 
323 ; 50.17 ; 323 ; -9.68 ; 
324 ; 49.91 ; 324 ; -9.51 ; 
325 ; 50.44 ; 325 ; -9.59 ; 
326 ; 49.33 ; 326 ; -9.23 ; 
327 ; 48.22 ; 327 ; 169.13 ; 
328 ; 49.83 ; 328 ; -9.23 ; 
329 ; 50.1 ; 329 ; -9.55 ; 
330 ; 49.69 ; 330 ; -9.33 ; 
331 ; 50.33 ; 331 ; -9.58 ; 
332 ; 50.63 ; 332 ; -9.49 ; 
333 ; 49.83 ; 333 ; 170.4 ; 
334 ; 49.67 ; 334 ; -9.97 ; 
335 ; 50.38 ; 335 ; -8.82 ; 
336 ; 49.8 ; 336 ; -9.51 ; 
337 ; 49.67 ; 337 ; -9.66 ; 
338 ; 49.03 ; 338 ; -9.89 ; 
339 ; 49.43 ; 339 ; -9.21 ; 
340 ; 50.09 ; 340 ; 170.64 ; 
341 ; 49.74 ; 341 ; -8.66 ; 
342 ; 49.13 ; 342 ; -11.78 ; 
343 ; 49.76 ; 343 ; -10.68 ; 
344 ; 49.54 ; 344 ; -9.2 ; 
345 ; 49.54 ; 345 ; -8.74 ; 
346 ; 49.98 ; 346 ; -9.1 ; 
347 ; 49.83 ; 347 ; -9.42 ; 
348 ; 49.18 ; 348 ; 170.33 ; 
349 ; 49.87 ; 349 ; -9.48 ; 
350 ; 50.27 ; 350 ; -9.25 ; 
351 ; 49.83 ; 351 ; -9.4 ; 
352 ; 50.18 ; 352 ; -9.21 ; 
353 ; 50.35 ; 353 ; -10.11 ; 
354 ; 50.13 ; 354 ; -8.92 ; 
355 ; 49.67 ; 355 ; -10.95 ; 
356 ; 49.77 ; 356 ; -9.89 ; 
357 ; 49.64 ; 357 ; -10.75 ; 
358 ; 49.93 ; 358 ; -9.65 ; 
359 ; 49.88 ; 359 ; -8.98 ; 
360 ; 49.56 ; 360 ; -9.04 ; 
361 ; 49.29 ; 361 ; -10.66 ; 
362 ; 49.89 ; 362 ; -9.04 ; 
363 ; 49.68 ; 363 ; 169.14 ; 
364 ; 49.81 ; 364 ; -9.42 ; 
365 ; 49.8 ; 365 ; -9.41 ; 
366 ; 49.82 ; 366 ; -10.99 ; 
367 ; 50.11 ; 367 ; -9.91 ; 
368 ; 49.6 ; 368 ; -8.73 ; 
369 ; 50.07 ; 369 ; -9.44 ; 
370 ; 49.85 ; 370 ; -9.24 ; 
371 ; 49.76 ; 371 ; -9.85 ; 
372 ; 49.64 ; 372 ; -9.33 ; 
373 ; 49.49 ; 373 ; -8.83 ; 
374 ; 50.4 ; 374 ; -9.51 ; 
375 ; 50.12 ; 375 ; -9.36 ; 
376 ; 49.34 ; 376 ; 170.86 ; 
377 ; 50.03 ; 377 ; -10.13 ; 
378 ; 50.13 ; 378 ; -10.1 ; 
379 ; 49.79 ; 379 ; -9.08 ; 
380 ; 49.54 ; 380 ; -8.95 ; 
381 ; 49.94 ; 381 ; -10.69 ; 
382 ; 49.83 ; 382 ; -9.63 ; 
383 ; 49.73 ; 383 ; -10.06 ; 
384 ; 50.34 ; 384 ; -9.45 ; 
385 ; 49.97 ; 385 ; -9.86 ; 
386 ; 50.37 ; 386 ; -9.3 ; 
387 ; 49.86 ; 387 ; -9.59 ; 
388 ; 49.57 ; 388 ; 170.49 ; 
389 ; 50.0 ; 389 ; -8.7 ; 
390 ; 49.68 ; 390 ; 169.83 ; 
391 ; 49.36 ; 391 ; -9.66 ; 
392 ; 49.72 ; 392 ; -10.59 ; 
393 ; 50.36 ; 393 ; -8.89 ; 
394 ; 50.52 ; 394 ; -8.94 ; 
395 ; 49.79 ; 395 ; -9.09 ; 
396 ; 49.52 ; 396 ; -9.1 ; 
397 ; 50.14 ; 397 ; -8.95 ; 
398 ; 49.34 ; 398 ; -9.78 ; 
399 ; 49.57 ; 399 ; -10.09 ; 
400 ; 49.58 ; 400 ; -9.69 ; 
401 ; 50.13 ; 401 ; -9.96 ; 
402 ; 49.87 ; 402 ; -10.34 ; 
403 ; 50.31 ; 403 ; -9.65 ; 
404 ; 49.35 ; 404 ; -9.08 ; 
405 ; 50.22 ; 405 ; -8.72 ; 
406 ; 50.53 ; 406 ; -8.64 ; 
407 ; 49.37 ; 407 ; -10.46 ; 
408 ; 49.7 ; 408 ; -8.89 ; 
409 ; 50.25 ; 409 ; -9.53 ; 
410 ; 50.05 ; 410 ; 170.35 ; 
411 ; 49.57 ; 411 ; -9.66 ; 
412 ; 49.96 ; 412 ; -10.63 ; 
413 ; 50.01 ; 413 ; -8.96 ; 
414 ; 49.66 ; 414 ; -9.33 ; 
415 ; 49.3 ; 415 ; -9.78 ; 
416 ; 50.55 ; 416 ; -8.96 ; 
417 ; 50.27 ; 417 ; -9.02 ; 
418 ; 50.24 ; 418 ; -10.25 ; 
419 ; 50.4 ; 419 ; -9.04 ; 
420 ; 49.79 ; 420 ; -8.84 ; 
421 ; 49.77 ; 421 ; -9.62 ; 
422 ; 49.94 ; 422 ; -9.2 ; 
423 ; 49.26 ; 423 ; -10.4 ; 
424 ; 49.74 ; 424 ; -8.91 ; 
425 ; 49.89 ; 425 ; -8.7 ; 
426 ; 50.08 ; 426 ; -9.5 ; 
427 ; 50.07 ; 427 ; -8.79 ; 
428 ; 50.36 ; 428 ; -9.06 ; 
429 ; 49.42 ; 429 ; -11.59 ; 
430 ; 49.55 ; 430 ; -10.35 ; 
431 ; 49.43 ; 431 ; -9.78 ; 
432 ; 50.15 ; 432 ; -10.21 ; 
433 ; 50.33 ; 433 ; 171.01 ; 
434 ; 49.08 ; 434 ; -10.43 ; 
435 ; 50.17 ; 435 ; -9.47 ; 
436 ; 49.45 ; 436 ; -10.32 ; 
437 ; 50.17 ; 437 ; -9.67 ; 
438 ; 49.61 ; 438 ; -9.25 ; 
439 ; 50.19 ; 439 ; -10.08 ; 
440 ; 49.69 ; 440 ; -9.3 ; 
441 ; 50.13 ; 441 ; -8.73 ; 
442 ; 49.49 ; 442 ; -11.16 ; 
443 ; 50.53 ; 443 ; -9.18 ; 
444 ; 49.02 ; 444 ; -11.83 ; 
445 ; 50.24 ; 445 ; -9.59 ; 
446 ; 49.38 ; 446 ; -9.55 ; 
447 ; 49.55 ; 447 ; -10.0 ; 
448 ; 49.69 ; 448 ; -9.23 ; 
449 ; 49.15 ; 449 ; -9.33 ; 
450 ; 49.81 ; 450 ; -9.3 ; 
451 ; 49.17 ; 451 ; -10.47 ; 
452 ; 49.56 ; 452 ; -9.98 ; 
453 ; 48.84 ; 453 ; -9.77 ; 
454 ; 50.0 ; 454 ; -9.29 ; 
455 ; 49.92 ; 455 ; -9.27 ; 
456 ; 49.68 ; 456 ; -9.54 ; 
457 ; 49.75 ; 457 ; -10.23 ; 
458 ; 50.38 ; 458 ; -8.98 ; 
459 ; 50.45 ; 459 ; -8.9 ; 
460 ; 50.42 ; 460 ; -8.8 ; 
461 ; 49.82 ; 461 ; -11.0 ; 
462 ; 50.41 ; 462 ; -9.04 ; 
463 ; 49.92 ; 463 ; -11.09 ; 
464 ; 49.97 ; 464 ; -9.29 ; 
465 ; 50.52 ; 465 ; -8.66 ; 
466 ; 50.2 ; 466 ; -8.72 ; 
467 ; 49.96 ; 467 ; 170.43 ; 
468 ; 49.63 ; 468 ; -9.78 ; 
469 ; 50.37 ; 469 ; -9.47 ; 
470 ; 48.95 ; 470 ; 168.99 ; 
471 ; 50.07 ; 471 ; -8.78 ; 
472 ; 49.64 ; 472 ; -8.55 ; 
473 ; 49.88 ; 473 ; -9.41 ; 
474 ; 50.21 ; 474 ; -9.62 ; 
475 ; 50.27 ; 475 ; -10.22 ; 
476 ; 48.8 ; 476 ; -10.96 ; 
477 ; 49.94 ; 477 ; -11.1 ; 
478 ; 49.7 ; 478 ; -10.8 ; 
479 ; 48.5 ; 479 ; -10.7 ; 
480 ; 49.71 ; 480 ; -8.77 ; 
481 ; 50.42 ; 481 ; -8.99 ; 
482 ; 49.79 ; 482 ; -9.6 ; 
483 ; 50.3 ; 483 ; -9.35 ; 
484 ; 50.17 ; 484 ; -9.55 ; 
485 ; 50.15 ; 485 ; -9.76 ; 
486 ; 49.35 ; 486 ; -10.07 ; 
487 ; 50.17 ; 487 ; -9.61 ; 
488 ; 49.73 ; 488 ; -9.41 ; 
489 ; 50.6 ; 489 ; -9.04 ; 
490 ; 50.01 ; 490 ; -8.86 ; 
491 ; 49.92 ; 491 ; -10.17 ; 
492 ; 49.51 ; 492 ; -9.08 ; 
493 ; 50.81 ; 493 ; -9.07 ; 
494 ; 50.17 ; 494 ; -9.06 ; 
495 ; 50.51 ; 495 ; -8.89 ; 
496 ; 49.75 ; 496 ; -8.9 ; 
497 ; 49.71 ; 497 ; -9.03 ; 
498 ; 49.94 ; 498 ; -8.85 ; 
499 ; 49.95 ; 499 ; -8.43 ; 
500 ; 50.29 ; 500 ; -8.99 ; 
501 ; 49.65 ; 501 ; -8.79 ; 
502 ; 50.14 ; 502 ; -9.65 ; 
503 ; 50.41 ; 503 ; -9.59 ; 
504 ; 49.91 ; 504 ; -10.36 ; 
505 ; 50.6 ; 505 ; 170.54 ; 
506 ; 49.68 ; 506 ; -9.81 ; 
507 ; 50.0 ; 507 ; -9.47 ; 
508 ; 49.9 ; 508 ; -8.65 ; 
509 ; 49.88 ; 509 ; -8.37 ; 
510 ; 50.21 ; 510 ; -9.67 ; 
511 ; 50.0 ; 511 ; -9.03 ; 
512 ; 50.08 ; 512 ; -10.22 ; 
513 ; 50.01 ; 513 ; -9.82 ; 
514 ; 50.45 ; 514 ; -8.96 ; 
515 ; 49.6 ; 515 ; -9.18 ; 
516 ; 50.47 ; 516 ; -8.19 ; 
517 ; 50.85 ; 517 ; -9.08 ; 
518 ; 49.98 ; 518 ; -9.21 ; 
519 ; 49.74 ; 519 ; -8.34 ; 
520 ; 49.64 ; 520 ; -10.62 ; 
521 ; 49.72 ; 521 ; -9.63 ; 
522 ; 50.61 ; 522 ; -9.36 ; 
523 ; 50.66 ; 523 ; -8.4 ; 
524 ; 50.25 ; 524 ; -9.22 ; 
525 ; 49.51 ; 525 ; -9.26 ; 
526 ; 49.64 ; 526 ; 168.97 ; 
527 ; 49.5 ; 527 ; -9.25 ; 
528 ; 49.62 ; 528 ; -9.11 ; 
529 ; 49.13 ; 529 ; -10.17 ; 
530 ; 50.13 ; 530 ; -8.8 ; 
531 ; 50.29 ; 531 ; -9.43 ; 
532 ; 50.02 ; 532 ; -9.66 ; 
533 ; 49.52 ; 533 ; -10.2 ; 
534 ; 50.15 ; 534 ; -9.75 ; 
535 ; 49.99 ; 535 ; -10.12 ; 
536 ; 49.56 ; 536 ; -9.02 ; 
537 ; 49.69 ; 537 ; -10.02 ; 
538 ; 49.45 ; 538 ; -9.95 ; 
539 ; 49.71 ; 539 ; -9.57 ; 
540 ; 49.8 ; 540 ; 170.4 ; 
541 ; 50.26 ; 541 ; -9.24 ; 
542 ; 50.13 ; 542 ; -9.88 ; 
543 ; 50.38 ; 543 ; -9.58 ; 
544 ; 50.06 ; 544 ; -9.14 ; 
545 ; 50.27 ; 545 ; -9.21 ; 
546 ; 50.05 ; 546 ; -11.1 ; 
547 ; 49.65 ; 547 ; -8.96 ; 
548 ; 49.59 ; 548 ; -9.86 ; 
549 ; 50.06 ; 549 ; -9.25 ; 
550 ; 49.86 ; 550 ; -9.34 ; 
551 ; 50.09 ; 551 ; -9.31 ; 
552 ; 49.86 ; 552 ; -9.08 ; 
553 ; 49.89 ; 553 ; -8.99 ; 
554 ; 49.88 ; 554 ; -9.48 ; 
555 ; 50.02 ; 555 ; -9.53 ; 
556 ; 50.23 ; 556 ; -9.36 ; 
557 ; 50.34 ; 557 ; -9.49 ; 
558 ; 50.0 ; 558 ; -9.77 ; 
559 ; 49.87 ; 559 ; -9.17 ; 
