x-axis,1,2,3
second,Volt,Volt,Volt
-2.555000E-06,+2.684824087657E+00,+2.769849237055E+00,+2.379396986216E+00
-2.550000E-06,+2.684824087657E+00,+2.490954767680E+00,+2.464824120980E+00
-2.545000E-06,+2.453668311238E+00,+2.448241200298E+00,+2.623115576571E+00
-2.540000E-06,+2.443618060090E+00,+2.450753763085E+00,+2.542713567382E+00
-2.535000E-06,+2.458693436813E+00,+2.410552758491E+00,+2.417085428024E+00
-2.530000E-06,+2.619497455191E+00,+2.810050241649E+00,+2.417085428024E+00
-2.525000E-06,+2.684824087657E+00,+2.528643209487E+00,+2.500000000000E+00
-2.520000E-06,+2.453668311238E+00,+2.443216074724E+00,+2.620603013784E+00
-2.515000E-06,+2.292864292860E+00,+2.408040195704E+00,+2.575376883615E+00
-2.510000E-06,+2.458693436813E+00,+2.450753763085E+00,+2.419597990811E+00
-2.505000E-06,+2.699899464380E+00,+2.769849237055E+00,+2.379396986216E+00
-2.500000E-06,+2.694874338806E+00,+2.490954767680E+00,+2.464824120980E+00
-2.495000E-06,+2.373266302049E+00,+2.410552758491E+00,+2.655778892804E+00
-2.490000E-06,+2.373266302049E+00,+2.410552758491E+00,+2.575376883615E+00
-2.485000E-06,+2.458693436813E+00,+2.450753763085E+00,+2.417085428024E+00
-2.480000E-06,+2.765226096846E+00,+2.810050241649E+00,+2.344221107196E+00
-2.475000E-06,+2.674773836508E+00,+2.523618083913E+00,+2.502512562787E+00
-2.470000E-06,+2.378291427623E+00,+2.443216074724E+00,+2.620603013784E+00
-2.465000E-06,+2.373266302049E+00,+2.370351753896E+00,+2.580402009189E+00
-2.460000E-06,+2.468743687961E+00,+2.450753763085E+00,+2.419597990811E+00
-2.455000E-06,+2.684824087657E+00,+2.769849237055E+00,+2.379396986216E+00
-2.450000E-06,+2.614472329617E+00,+2.488442204893E+00,+2.464824120980E+00
-2.445000E-06,+2.443618060090E+00,+2.483417079318E+00,+2.620603013784E+00
-2.440000E-06,+2.443618060090E+00,+2.448241200298E+00,+2.575376883615E+00
-2.435000E-06,+2.453668311238E+00,+2.448241200298E+00,+2.417085428024E+00
-2.430000E-06,+2.694874338806E+00,+2.810050241649E+00,+2.379396986216E+00
-2.425000E-06,+2.614472329617E+00,+2.490954767680E+00,+2.464824120980E+00
-2.420000E-06,+2.378291427623E+00,+2.443216074724E+00,+2.628140702145E+00
-2.415000E-06,+2.373266302049E+00,+2.410552758491E+00,+2.575376883615E+00
-2.410000E-06,+2.458693436813E+00,+2.450753763085E+00,+2.457286432618E+00
-2.405000E-06,+2.765226096846E+00,+2.769849237055E+00,+2.376884423429E+00
-2.400000E-06,+2.694874338806E+00,+2.490954767680E+00,+2.464824120980E+00
-2.395000E-06,+2.433567808941E+00,+2.443216074724E+00,+2.623115576571E+00
-2.390000E-06,+2.453668311238E+00,+2.443216074724E+00,+2.575376883615E+00
-2.385000E-06,+2.458693436813E+00,+2.448241200298E+00,+2.417085428024E+00
-2.380000E-06,+2.694874338806E+00,+2.812562804436E+00,+2.384422111791E+00
-2.375000E-06,+2.684824087657E+00,+2.528643209487E+00,+2.500000000000E+00
-2.370000E-06,+2.453668311238E+00,+2.448241200298E+00,+2.655778892804E+00
-2.365000E-06,+2.443618060090E+00,+2.448241200298E+00,+2.615577888209E+00
-2.360000E-06,+2.458693436813E+00,+2.448241200298E+00,+2.457286432618E+00
-2.355000E-06,+2.765226096846E+00,+2.805025116075E+00,+2.379396986216E+00
-2.350000E-06,+2.684824087657E+00,+2.490954767680E+00,+2.464824120980E+00
-2.345000E-06,+2.378291427623E+00,+2.448241200298E+00,+2.620603013784E+00
-2.340000E-06,+2.373266302049E+00,+2.443216074724E+00,+2.580402009189E+00
-2.335000E-06,+2.458693436813E+00,+2.448241200298E+00,+2.452261307044E+00
-2.330000E-06,+2.619497455191E+00,+2.769849237055E+00,+2.417085428024E+00
-2.325000E-06,+2.614472329617E+00,+2.488442204893E+00,+2.502512562787E+00
-2.320000E-06,+2.453668311238E+00,+2.448241200298E+00,+2.623115576571E+00
-2.315000E-06,+2.373266302049E+00,+2.408040195704E+00,+2.610552762635E+00
-2.310000E-06,+2.458693436813E+00,+2.450753763085E+00,+2.419597990811E+00
-2.305000E-06,+2.765226096846E+00,+2.769849237055E+00,+2.339195981622E+00
-2.300000E-06,+2.684824087657E+00,+2.490954767680E+00,+2.469849246554E+00
-2.295000E-06,+2.378291427623E+00,+2.448241200298E+00,+2.620603013784E+00
-2.290000E-06,+2.443618060090E+00,+2.443216074724E+00,+2.610552762635E+00
-2.285000E-06,+2.458693436813E+00,+2.410552758491E+00,+2.417085428024E+00
-2.280000E-06,+2.694874338806E+00,+2.810050241649E+00,+2.344221107196E+00
-2.275000E-06,+2.684824087657E+00,+2.528643209487E+00,+2.502512562787E+00
-2.270000E-06,+2.453668311238E+00,+2.443216074724E+00,+2.582914571976E+00
-2.265000E-06,+2.373266302049E+00,+2.410552758491E+00,+2.535175879020E+00
-2.260000E-06,+2.534070320427E+00,+2.455778888660E+00,+2.419597990811E+00
-2.255000E-06,+2.765226096846E+00,+2.772361799842E+00,+2.379396986216E+00
-2.250000E-06,+2.539095446002E+00,+2.488442204893E+00,+2.464824120980E+00
-2.245000E-06,+2.443618060090E+00,+2.448241200298E+00,+2.663316581165E+00
-2.240000E-06,+2.373266302049E+00,+2.410552758491E+00,+2.575376883615E+00
-2.235000E-06,+2.453668311238E+00,+2.483417079318E+00,+2.459798995405E+00
-2.230000E-06,+2.684824087657E+00,+2.810050241649E+00,+2.379396986216E+00
-2.225000E-06,+2.614472329617E+00,+2.490954767680E+00,+2.464824120980E+00
-2.220000E-06,+2.373266302049E+00,+2.448241200298E+00,+2.623115576571E+00
-2.215000E-06,+2.373266302049E+00,+2.408040195704E+00,+2.575376883615E+00
-2.210000E-06,+2.388341678772E+00,+2.450753763085E+00,+2.457286432618E+00
-2.205000E-06,+2.694874338806E+00,+2.805025116075E+00,+2.379396986216E+00
-2.200000E-06,+2.614472329617E+00,+2.490954767680E+00,+2.464824120980E+00
-2.195000E-06,+2.433567808941E+00,+2.448241200298E+00,+2.620603013784E+00
-2.190000E-06,+2.363216050901E+00,+2.443216074724E+00,+2.540201004595E+00
-2.185000E-06,+2.458693436813E+00,+2.410552758491E+00,+2.384422111791E+00
-2.180000E-06,+2.694874338806E+00,+2.805025116075E+00,+2.379396986216E+00
-2.175000E-06,+2.694874338806E+00,+2.528643209487E+00,+2.500000000000E+00
-2.170000E-06,+2.453668311238E+00,+2.448241200298E+00,+2.655778892804E+00
-2.165000E-06,+2.363216050901E+00,+2.410552758491E+00,+2.615577888209E+00
-2.160000E-06,+2.458693436813E+00,+2.415577884065E+00,+2.457286432618E+00
-2.155000E-06,+2.755175845698E+00,+2.769849237055E+00,+2.344221107196E+00
-2.150000E-06,+2.614472329617E+00,+2.531155772274E+00,+2.464824120980E+00
-2.145000E-06,+2.373266302049E+00,+2.450753763085E+00,+2.587939697551E+00
-2.140000E-06,+2.373266302049E+00,+2.410552758491E+00,+2.535175879020E+00
-2.135000E-06,+2.378291427623E+00,+2.448241200298E+00,+2.379396986216E+00
-2.130000E-06,+2.614472329617E+00,+2.810050241649E+00,+2.379396986216E+00
-2.125000E-06,+2.755175845698E+00,+2.528643209487E+00,+2.469849246554E+00
-2.120000E-06,+2.373266302049E+00,+2.448241200298E+00,+2.655778892804E+00
-2.115000E-06,+2.433567808941E+00,+2.408040195704E+00,+2.575376883615E+00
-2.110000E-06,+2.458693436813E+00,+2.455778888660E+00,+2.419597990811E+00
-2.105000E-06,+2.694874338806E+00,+2.772361799842E+00,+2.309045228176E+00
-2.100000E-06,+2.684824087657E+00,+2.490954767680E+00,+2.464824120980E+00
-2.095000E-06,+2.453668311238E+00,+2.483417079318E+00,+2.655778892804E+00
-2.090000E-06,+2.373266302049E+00,+2.448241200298E+00,+2.570351758040E+00
-2.085000E-06,+2.453668311238E+00,+2.410552758491E+00,+2.379396986216E+00
-2.080000E-06,+2.619497455191E+00,+2.772361799842E+00,+2.344221107196E+00
-2.075000E-06,+2.614472329617E+00,+2.528643209487E+00,+2.464824120980E+00
-2.070000E-06,+2.453668311238E+00,+2.443216074724E+00,+2.582914571976E+00
-2.065000E-06,+2.373266302049E+00,+2.370351753896E+00,+2.535175879020E+00
-2.060000E-06,+2.388341678772E+00,+2.450753763085E+00,+2.419597990811E+00
-2.055000E-06,+2.694874338806E+00,+2.772361799842E+00,+2.376884423429E+00
-2.050000E-06,+2.614472329617E+00,+2.488442204893E+00,+2.464824120980E+00
-2.045000E-06,+2.443618060090E+00,+2.443216074724E+00,+2.620603013784E+00
-2.040000E-06,+2.443618060090E+00,+2.408040195704E+00,+2.575376883615E+00
-2.035000E-06,+2.534070320427E+00,+2.448241200298E+00,+2.419597990811E+00
-2.030000E-06,+2.694874338806E+00,+2.772361799842E+00,+2.344221107196E+00
-2.025000E-06,+2.694874338806E+00,+2.488442204893E+00,+2.464824120980E+00
-2.020000E-06,+2.453668311238E+00,+2.483417079318E+00,+2.623115576571E+00
-2.015000E-06,+2.373266302049E+00,+2.410552758491E+00,+2.575376883615E+00
-2.010000E-06,+2.458693436813E+00,+2.450753763085E+00,+2.452261307044E+00
-2.005000E-06,+2.694874338806E+00,+2.769849237055E+00,+2.379396986216E+00
-2.000000E-06,+2.619497455191E+00,+2.488442204893E+00,+2.469849246554E+00
-1.995000E-06,+2.373266302049E+00,+2.478391953744E+00,+2.620603013784E+00
-1.990000E-06,+2.453668311238E+00,+2.410552758491E+00,+2.540201004595E+00
-1.985000E-06,+2.458693436813E+00,+2.410552758491E+00,+2.384422111791E+00
-1.980000E-06,+2.694874338806E+00,+2.777386925416E+00,+2.379396986216E+00
-1.975000E-06,+2.684824087657E+00,+2.523618083913E+00,+2.464824120980E+00
-1.970000E-06,+2.373266302049E+00,+2.443216074724E+00,+2.620603013784E+00
-1.965000E-06,+2.373266302049E+00,+2.408040195704E+00,+2.540201004595E+00
-1.960000E-06,+2.458693436813E+00,+2.448241200298E+00,+2.457286432618E+00
-1.955000E-06,+2.684824087657E+00,+2.810050241649E+00,+2.344221107196E+00
-1.950000E-06,+2.684824087657E+00,+2.490954767680E+00,+2.464824120980E+00
-1.945000E-06,+2.453668311238E+00,+2.448241200298E+00,+2.587939697551E+00
-1.940000E-06,+2.373266302049E+00,+2.448241200298E+00,+2.575376883615E+00
-1.935000E-06,+2.453668311238E+00,+2.448241200298E+00,+2.417085428024E+00
-1.930000E-06,+2.619497455191E+00,+2.777386925416E+00,+2.379396986216E+00
-1.925000E-06,+2.619497455191E+00,+2.488442204893E+00,+2.500000000000E+00
-1.920000E-06,+2.453668311238E+00,+2.448241200298E+00,+2.623115576571E+00
-1.915000E-06,+2.363216050901E+00,+2.408040195704E+00,+2.575376883615E+00
-1.910000E-06,+2.534070320427E+00,+2.448241200298E+00,+2.379396986216E+00
-1.905000E-06,+2.699899464380E+00,+2.772361799842E+00,+2.339195981622E+00
-1.900000E-06,+2.694874338806E+00,+2.490954767680E+00,+2.500000000000E+00
-1.895000E-06,+2.453668311238E+00,+2.443216074724E+00,+2.650753767230E+00
-1.890000E-06,+2.373266302049E+00,+2.410552758491E+00,+2.575376883615E+00
-1.885000E-06,+2.458693436813E+00,+2.410552758491E+00,+2.419597990811E+00
-1.880000E-06,+2.619497455191E+00,+2.772361799842E+00,+2.379396986216E+00
-1.875000E-06,+2.684824087657E+00,+2.528643209487E+00,+2.502512562787E+00
-1.870000E-06,+2.453668311238E+00,+2.443216074724E+00,+2.623115576571E+00
-1.865000E-06,+2.373266302049E+00,+2.443216074724E+00,+2.615577888209E+00
-1.860000E-06,+2.534070320427E+00,+2.450753763085E+00,+2.419597990811E+00
-1.855000E-06,+2.765226096846E+00,+2.805025116075E+00,+2.344221107196E+00
-1.850000E-06,+2.614472329617E+00,+2.488442204893E+00,+2.424623116385E+00
-1.845000E-06,+2.443618060090E+00,+2.408040195704E+00,+2.620603013784E+00
-1.840000E-06,+2.443618060090E+00,+2.410552758491E+00,+2.575376883615E+00
-1.835000E-06,+2.458693436813E+00,+2.408040195704E+00,+2.417085428024E+00
-1.830000E-06,+2.684824087657E+00,+2.772361799842E+00,+2.379396986216E+00
-1.825000E-06,+2.614472329617E+00,+2.488442204893E+00,+2.464824120980E+00
-1.820000E-06,+2.453668311238E+00,+2.443216074724E+00,+2.623115576571E+00
-1.815000E-06,+2.373266302049E+00,+2.408040195704E+00,+2.575376883615E+00
-1.810000E-06,+2.378291427623E+00,+2.450753763085E+00,+2.457286432618E+00
-1.805000E-06,+2.694874338806E+00,+2.810050241649E+00,+2.376884423429E+00
-1.800000E-06,+2.614472329617E+00,+2.490954767680E+00,+2.500000000000E+00
-1.795000E-06,+2.443618060090E+00,+2.443216074724E+00,+2.620603013784E+00
-1.790000E-06,+2.443618060090E+00,+2.448241200298E+00,+2.540201004595E+00
-1.785000E-06,+2.524020069279E+00,+2.448241200298E+00,+2.379396986216E+00
-1.780000E-06,+2.694874338806E+00,+2.772361799842E+00,+2.339195981622E+00
-1.775000E-06,+2.684824087657E+00,+2.490954767680E+00,+2.469849246554E+00
-1.770000E-06,+2.373266302049E+00,+2.438190949149E+00,+2.655778892804E+00
-1.765000E-06,+2.363216050901E+00,+2.410552758491E+00,+2.535175879020E+00
-1.760000E-06,+2.524020069279E+00,+2.488442204893E+00,+2.419597990811E+00
-1.755000E-06,+2.684824087657E+00,+2.805025116075E+00,+2.379396986216E+00
-1.750000E-06,+2.684824087657E+00,+2.490954767680E+00,+2.469849246554E+00
-1.745000E-06,+2.378291427623E+00,+2.448241200298E+00,+2.623115576571E+00
-1.740000E-06,+2.373266302049E+00,+2.443216074724E+00,+2.575376883615E+00
-1.735000E-06,+2.468743687961E+00,+2.410552758491E+00,+2.417085428024E+00
-1.730000E-06,+2.619497455191E+00,+2.769849237055E+00,+2.379396986216E+00
-1.725000E-06,+2.614472329617E+00,+2.488442204893E+00,+2.500000000000E+00
-1.720000E-06,+2.443618060090E+00,+2.410552758491E+00,+2.660804018378E+00
-1.715000E-06,+2.363216050901E+00,+2.408040195704E+00,+2.575376883615E+00
-1.710000E-06,+2.534070320427E+00,+2.450753763085E+00,+2.384422111791E+00
-1.705000E-06,+2.765226096846E+00,+2.772361799842E+00,+2.376884423429E+00
-1.700000E-06,+2.614472329617E+00,+2.488442204893E+00,+2.464824120980E+00
-1.695000E-06,+2.453668311238E+00,+2.408040195704E+00,+2.620603013784E+00
-1.690000E-06,+2.363216050901E+00,+2.408040195704E+00,+2.575376883615E+00
-1.685000E-06,+2.458693436813E+00,+2.448241200298E+00,+2.419597990811E+00
-1.680000E-06,+2.694874338806E+00,+2.810050241649E+00,+2.384422111791E+00
-1.675000E-06,+2.755175845698E+00,+2.523618083913E+00,+2.469849246554E+00
-1.670000E-06,+2.453668311238E+00,+2.448241200298E+00,+2.623115576571E+00
-1.665000E-06,+2.373266302049E+00,+2.408040195704E+00,+2.507537688361E+00
-1.660000E-06,+2.468743687961E+00,+2.450753763085E+00,+2.419597990811E+00
-1.655000E-06,+2.765226096846E+00,+2.769849237055E+00,+2.379396986216E+00
-1.650000E-06,+2.614472329617E+00,+2.490954767680E+00,+2.500000000000E+00
-1.645000E-06,+2.373266302049E+00,+2.408040195704E+00,+2.623115576571E+00
-1.640000E-06,+2.443618060090E+00,+2.410552758491E+00,+2.575376883615E+00
-1.635000E-06,+2.453668311238E+00,+2.410552758491E+00,+2.419597990811E+00
-1.630000E-06,+2.694874338806E+00,+2.772361799842E+00,+2.384422111791E+00
-1.625000E-06,+2.684824087657E+00,+2.490954767680E+00,+2.464824120980E+00
-1.620000E-06,+2.453668311238E+00,+2.443216074724E+00,+2.663316581165E+00
-1.615000E-06,+2.363216050901E+00,+2.408040195704E+00,+2.575376883615E+00
-1.610000E-06,+2.458693436813E+00,+2.450753763085E+00,+2.419597990811E+00
-1.605000E-06,+2.694874338806E+00,+2.810050241649E+00,+2.344221107196E+00
-1.600000E-06,+2.614472329617E+00,+2.490954767680E+00,+2.459798995405E+00
-1.595000E-06,+2.443618060090E+00,+2.408040195704E+00,+2.623115576571E+00
-1.590000E-06,+2.363216050901E+00,+2.410552758491E+00,+2.575376883615E+00
-1.585000E-06,+2.534070320427E+00,+2.448241200298E+00,+2.384422111791E+00
-1.580000E-06,+2.694874338806E+00,+2.810050241649E+00,+2.384422111791E+00
-1.575000E-06,+2.694874338806E+00,+2.528643209487E+00,+2.500000000000E+00
-1.570000E-06,+2.378291427623E+00,+2.408040195704E+00,+2.623115576571E+00
-1.565000E-06,+2.363216050901E+00,+2.410552758491E+00,+2.575376883615E+00
-1.560000E-06,+2.534070320427E+00,+2.410552758491E+00,+2.419597990811E+00
-1.555000E-06,+2.684824087657E+00,+2.769849237055E+00,+2.379396986216E+00
-1.550000E-06,+2.619497455191E+00,+2.488442204893E+00,+2.469849246554E+00
-1.545000E-06,+2.373266302049E+00,+2.410552758491E+00,+2.655778892804E+00
-1.540000E-06,+2.443618060090E+00,+2.408040195704E+00,+2.575376883615E+00
-1.535000E-06,+2.453668311238E+00,+2.410552758491E+00,+2.457286432618E+00
-1.530000E-06,+2.699899464380E+00,+2.772361799842E+00,+2.379396986216E+00
-1.525000E-06,+2.765226096846E+00,+2.488442204893E+00,+2.502512562787E+00
-1.520000E-06,+2.443618060090E+00,+2.410552758491E+00,+2.660804018378E+00
-1.515000E-06,+2.363216050901E+00,+2.408040195704E+00,+2.580402009189E+00
-1.510000E-06,+2.534070320427E+00,+2.415577884065E+00,+2.384422111791E+00
-1.505000E-06,+2.775276347995E+00,+2.769849237055E+00,+2.339195981622E+00
-1.500000E-06,+2.619497455191E+00,+2.455778888660E+00,+2.464824120980E+00
-1.495000E-06,+2.443618060090E+00,+2.443216074724E+00,+2.620603013784E+00
-1.490000E-06,+2.373266302049E+00,+2.408040195704E+00,+2.570351758040E+00
-1.485000E-06,+2.458693436813E+00,+2.410552758491E+00,+2.417085428024E+00
-1.480000E-06,+2.694874338806E+00,+2.772361799842E+00,+2.419597990811E+00
-1.475000E-06,+2.684824087657E+00,+2.488442204893E+00,+2.469849246554E+00
-1.470000E-06,+2.453668311238E+00,+2.443216074724E+00,+2.623115576571E+00
-1.465000E-06,+2.373266302049E+00,+2.370351753896E+00,+2.575376883615E+00
-1.460000E-06,+2.539095446002E+00,+2.450753763085E+00,+2.419597990811E+00
-1.455000E-06,+2.694874338806E+00,+2.769849237055E+00,+2.379396986216E+00
-1.450000E-06,+2.614472329617E+00,+2.450753763085E+00,+2.464824120980E+00
-1.445000E-06,+2.453668311238E+00,+2.448241200298E+00,+2.623115576571E+00
-1.440000E-06,+2.443618060090E+00,+2.410552758491E+00,+2.575376883615E+00
-1.435000E-06,+2.534070320427E+00,+2.408040195704E+00,+2.457286432618E+00
-1.430000E-06,+2.694874338806E+00,+2.772361799842E+00,+2.384422111791E+00
-1.425000E-06,+2.699899464380E+00,+2.483417079318E+00,+2.469849246554E+00
-1.420000E-06,+2.453668311238E+00,+2.443216074724E+00,+2.660804018378E+00
-1.415000E-06,+2.443618060090E+00,+2.408040195704E+00,+2.575376883615E+00
-1.410000E-06,+2.468743687961E+00,+2.448241200298E+00,+2.417085428024E+00
-1.405000E-06,+2.694874338806E+00,+2.805025116075E+00,+2.379396986216E+00
-1.400000E-06,+2.674773836508E+00,+2.450753763085E+00,+2.464824120980E+00
-1.395000E-06,+2.373266302049E+00,+2.408040195704E+00,+2.660804018378E+00
-1.390000E-06,+2.378291427623E+00,+2.408040195704E+00,+2.575376883615E+00
-1.385000E-06,+2.458693436813E+00,+2.410552758491E+00,+2.384422111791E+00
-1.380000E-06,+2.699899464380E+00,+2.772361799842E+00,+2.379396986216E+00
-1.375000E-06,+2.694874338806E+00,+2.488442204893E+00,+2.500000000000E+00
-1.370000E-06,+2.373266302049E+00,+2.403015070129E+00,+2.620603013784E+00
-1.365000E-06,+2.363216050901E+00,+2.408040195704E+00,+2.575376883615E+00
-1.360000E-06,+2.458693436813E+00,+2.448241200298E+00,+2.457286432618E+00
-1.355000E-06,+2.694874338806E+00,+2.769849237055E+00,+2.379396986216E+00
-1.350000E-06,+2.684824087657E+00,+2.455778888660E+00,+2.464824120980E+00
-1.345000E-06,+2.378291427623E+00,+2.443216074724E+00,+2.623115576571E+00
-1.340000E-06,+2.373266302049E+00,+2.408040195704E+00,+2.580402009189E+00
-1.335000E-06,+2.534070320427E+00,+2.408040195704E+00,+2.419597990811E+00
-1.330000E-06,+2.619497455191E+00,+2.772361799842E+00,+2.379396986216E+00
-1.325000E-06,+2.694874338806E+00,+2.490954767680E+00,+2.502512562787E+00
-1.320000E-06,+2.453668311238E+00,+2.443216074724E+00,+2.655778892804E+00
-1.315000E-06,+2.363216050901E+00,+2.403015070129E+00,+2.575376883615E+00
-1.310000E-06,+2.458693436813E+00,+2.415577884065E+00,+2.419597990811E+00
-1.305000E-06,+2.694874338806E+00,+2.769849237055E+00,+2.339195981622E+00
-1.300000E-06,+2.694874338806E+00,+2.490954767680E+00,+2.469849246554E+00
-1.295000E-06,+2.378291427623E+00,+2.408040195704E+00,+2.660804018378E+00
-1.290000E-06,+2.373266302049E+00,+2.367839191109E+00,+2.610552762635E+00
-1.285000E-06,+2.458693436813E+00,+2.410552758491E+00,+2.419597990811E+00
-1.280000E-06,+2.619497455191E+00,+2.769849237055E+00,+2.417085428024E+00
-1.275000E-06,+2.755175845698E+00,+2.488442204893E+00,+2.502512562787E+00
-1.270000E-06,+2.453668311238E+00,+2.408040195704E+00,+2.620603013784E+00
-1.265000E-06,+2.378291427623E+00,+2.370351753896E+00,+2.575376883615E+00
-1.260000E-06,+2.539095446002E+00,+2.450753763085E+00,+2.419597990811E+00
-1.255000E-06,+2.765226096846E+00,+2.769849237055E+00,+2.376884423429E+00
-1.250000E-06,+2.614472329617E+00,+2.450753763085E+00,+2.464824120980E+00
-1.245000E-06,+2.443618060090E+00,+2.410552758491E+00,+2.620603013784E+00
-1.240000E-06,+2.373266302049E+00,+2.408040195704E+00,+2.575376883615E+00
-1.235000E-06,+2.453668311238E+00,+2.410552758491E+00,+2.417085428024E+00
-1.230000E-06,+2.614472329617E+00,+2.769849237055E+00,+2.384422111791E+00
-1.225000E-06,+2.614472329617E+00,+2.448241200298E+00,+2.469849246554E+00
-1.220000E-06,+2.373266302049E+00,+2.408040195704E+00,+2.623115576571E+00
-1.215000E-06,+2.373266302049E+00,+2.403015070129E+00,+2.610552762635E+00
-1.210000E-06,+2.458693436813E+00,+2.448241200298E+00,+2.419597990811E+00
-1.205000E-06,+2.694874338806E+00,+2.732160795247E+00,+2.376884423429E+00
-1.200000E-06,+2.619497455191E+00,+2.455778888660E+00,+2.464824120980E+00
-1.195000E-06,+2.373266302049E+00,+2.403015070129E+00,+2.620603013784E+00
-1.190000E-06,+2.378291427623E+00,+2.408040195704E+00,+2.540201004595E+00
-1.185000E-06,+2.453668311238E+00,+2.375376879470E+00,+2.384422111791E+00
-1.180000E-06,+2.619497455191E+00,+2.732160795247E+00,+2.344221107196E+00
-1.175000E-06,+2.684824087657E+00,+2.450753763085E+00,+2.500000000000E+00
-1.170000E-06,+2.373266302049E+00,+2.403015070129E+00,+2.655778892804E+00
-1.165000E-06,+2.373266302049E+00,+2.375376879470E+00,+2.575376883615E+00
-1.160000E-06,+2.534070320427E+00,+2.448241200298E+00,+2.419597990811E+00
-1.155000E-06,+2.765226096846E+00,+2.729648232460E+00,+2.344221107196E+00
-1.150000E-06,+2.684824087657E+00,+2.490954767680E+00,+2.464824120980E+00
-1.145000E-06,+2.373266302049E+00,+2.408040195704E+00,+2.623115576571E+00
-1.140000E-06,+2.373266302049E+00,+2.408040195704E+00,+2.540201004595E+00
-1.135000E-06,+2.458693436813E+00,+2.408040195704E+00,+2.417085428024E+00
-1.130000E-06,+2.614472329617E+00,+2.732160795247E+00,+2.379396986216E+00
-1.125000E-06,+2.694874338806E+00,+2.488442204893E+00,+2.469849246554E+00
-1.120000E-06,+2.453668311238E+00,+2.408040195704E+00,+2.620603013784E+00
-1.115000E-06,+2.373266302049E+00,+2.367839191109E+00,+2.575376883615E+00
-1.110000E-06,+2.388341678772E+00,+2.410552758491E+00,+2.457286432618E+00
-1.105000E-06,+2.694874338806E+00,+2.769849237055E+00,+2.344221107196E+00
-1.100000E-06,+2.684824087657E+00,+2.488442204893E+00,+2.469849246554E+00
-1.095000E-06,+2.453668311238E+00,+2.403015070129E+00,+2.620603013784E+00
-1.090000E-06,+2.297889418434E+00,+2.403015070129E+00,+2.535175879020E+00
-1.085000E-06,+2.458693436813E+00,+2.408040195704E+00,+2.417085428024E+00
-1.080000E-06,+2.694874338806E+00,+2.769849237055E+00,+2.344221107196E+00
-1.075000E-06,+2.684824087657E+00,+2.468341702595E+00,+2.502512562787E+00
-1.070000E-06,+2.373266302049E+00,+722.110565519E-03,+2.582914571976E+00
-1.065000E-06,+2.292864292860E+00,+488.442226313E-03,+2.500000000000E+00
-1.060000E-06,+2.388341678772E+00,+654.271370266E-03,+2.384422111791E+00
-1.055000E-06,+2.614472329617E+00,+905.527648982E-03,+2.298994977027E+00
-1.050000E-06,+2.539095446002E+00,+397.989965975E-03,+2.384422111791E+00
-1.045000E-06,+2.363216050901E+00,+355.276398594E-03,+2.542713567382E+00
-1.040000E-06,+2.292864292860E+00,+242.211073171E-03,+2.497487437213E+00
-1.035000E-06,+2.373266302049E+00,+438.190970570E-03,+2.379396986216E+00
-1.030000E-06,+2.534070320427E+00,+719.598002732E-03,+2.309045228176E+00
-1.025000E-06,+2.684824087657E+00,+483.417100739E-03,+2.389447237365E+00
-1.020000E-06,+2.524020069279E+00,+1.742211057106E+00,+2.580402009189E+00
-1.015000E-06,+2.363216050901E+00,+2.088944721734E+00,+2.575376883615E+00
-1.010000E-06,+2.468743687961E+00,+2.327638186514E+00,+2.419597990811E+00
-1.005000E-06,+2.684824087657E+00,+2.772361799842E+00,+2.384422111791E+00
-1.000000E-06,+2.694874338806E+00,+2.408040195704E+00,+2.469849246554E+00
-995.000E-09,+2.443618060090E+00,+2.408040195704E+00,+2.663316581165E+00
-990.000E-09,+2.373266302049E+00,+2.448241200298E+00,+2.580402009189E+00
-985.000E-09,+2.458693436813E+00,+2.370351753896E+00,+2.419597990811E+00
-980.000E-09,+2.694874338806E+00,+2.772361799842E+00,+2.344221107196E+00
-975.000E-09,+2.694874338806E+00,+2.448241200298E+00,+2.502512562787E+00
-970.000E-09,+2.443618060090E+00,+2.408040195704E+00,+2.620603013784E+00
-965.000E-09,+2.363216050901E+00,+2.367839191109E+00,+2.540201004595E+00
-960.000E-09,+2.388341678772E+00,+2.410552758491E+00,+2.457286432618E+00
-955.000E-09,+2.614472329617E+00,+2.729648232460E+00,+2.379396986216E+00
-950.000E-09,+2.614472329617E+00,+2.450753763085E+00,+2.464824120980E+00
-945.000E-09,+2.378291427623E+00,+2.443216074724E+00,+2.620603013784E+00
-940.000E-09,+2.373266302049E+00,+2.408040195704E+00,+2.575376883615E+00
-935.000E-09,+2.458693436813E+00,+2.408040195704E+00,+2.457286432618E+00
-930.000E-09,+2.539095446002E+00,+2.732160795247E+00,+2.417085428024E+00
-925.000E-09,+2.619497455191E+00,+2.483417079318E+00,+2.500000000000E+00
-920.000E-09,+2.453668311238E+00,+2.408040195704E+00,+2.620603013784E+00
-915.000E-09,+2.297889418434E+00,+2.403015070129E+00,+2.575376883615E+00
-910.000E-09,+2.458693436813E+00,+2.410552758491E+00,+2.419597990811E+00
-905.000E-09,+2.765226096846E+00,+2.729648232460E+00,+2.339195981622E+00
-900.000E-09,+2.619497455191E+00,+2.450753763085E+00,+2.429648241960E+00
-895.000E-09,+2.524020069279E+00,+2.408040195704E+00,+2.615577888209E+00
