0  0 0  0  
1008  777.13  1008  -12.66  
1009  1090.51  1009  -25.56  
1010  1017.28  1010  17.05  
1011  942.84  1011  26.87  
1012  1054.96  1012  -35.88  
1013  786.17  1013  -14.91  
1014  954.64  1014  -3.54  
1015  735.28  1015  20.17  
1016  1206.13  1016  36.97  
1017  1047.61  1017  4.55  
1018  1095.38  1018  17.92  
1019  980.2  1019  3.63  
1020  1201.5  1020  24.71  
1021  836.61  1021  32.16  
1022  687.4  1022  13.68  
1023  1187.17  1023  11.61  
1024  1075.98  1024  10.0  
1025  970.11  1025  27.01  
1026  1146.42  1026  3.98  
1027  994.47  1027  5.98  
1028  1056.68  1028  -12.24  
1029  932.94  1029  38.95  
1030  1130.77  1030  -2.64  
1031  789.63  1031  -7.95  
1032  1065.93  1032  -14.46  
1033  1241.41  1033  -11.67  
1034  1026.74  1034  12.44  
1035  1283.08  1035  5.43  
